,timestamp,mean_hash_rate,active_addr_num,addr_with_non_zero_balance_num,addr_with_balance_0_01_num,addr_with_balance_0_1_num,addr_with_balance_1_num,addr_with_balance_10_num,addr_with_balance_100_num,addr_with_balance_10k_num,addr_with_balance_1k_num,new_addr_num,sending_addr_num,price_usd_num,total_transfer_vol_bw_exchanges_btc_from_all_exchanges_to_all_exchanges,total_transfer_vol_within_exchanges_btc_all_exchanges,ethereum_price_usd_num
1379,2012-10-13 00:00:00+00:00,21945500000000.0,39098,941614,347053,203748,146879,84340,10149,78,1149,21103,25160,11.86547286,,32.82070971,
1380,2012-10-14 00:00:00+00:00,19468600000000.0,38310,947430,347344,204023,147028,84470,10094,77,1157,21780,21399,11.72869923,,24.02183301,
1381,2012-10-15 00:00:00+00:00,24109700000000.0,46149,948355,347258,204599,147738,84914,10106,77,1154,23558,29385,11.80146778,,59.46456913,
1382,2012-10-16 00:00:00+00:00,22511700000000.0,42783,949185,347356,204613,147732,84805,10129,79,1151,22069,28029,11.81490143,,47.29036426,
1383,2012-10-17 00:00:00+00:00,21267900000000.0,44573,955674,347814,204962,148265,85132,10133,80,1148,25416,24675,11.92377833,,16.95089622,
1384,2012-10-18 00:00:00+00:00,23066300000000.0,50802,953013,346915,204784,148012,84840,10149,80,1145,23914,32680,11.91679778,,50.35047723,
1385,2012-10-19 00:00:00+00:00,20327900000000.0,44293,948956,346565,204905,148197,84989,10185,81,1140,19918,29359,11.76548663,,116.7575309,
1386,2012-10-20 00:00:00+00:00,22545700000000.0,43667,948033,345722,204340,147701,84553,10192,82,1139,22680,28728,11.70436789,,44.41483572,
1387,2012-10-21 00:00:00+00:00,23335700000000.0,38510,949589,345431,204127,147402,84349,10202,84,1135,21973,25602,11.660545,,110.6539433,
1388,2012-10-22 00:00:00+00:00,23724300000000.0,41337,952032,344697,203189,146848,83965,10218,84,1139,23545,27943,11.73233167,,34.46702691,
1389,2012-10-23 00:00:00+00:00,19305800000000.0,41187,950867,343180,202690,146421,84106,10175,83,1146,19527,26242,11.7110025,,555.674664,
1390,2012-10-24 00:00:00+00:00,22909100000000.0,41610,953762,343472,203125,146814,84343,10196,84,1143,21050,24289,11.64999,,400.6527883,
1391,2012-10-25 00:00:00+00:00,20955500000000.0,39129,953474,343405,203374,146850,84341,10235,83,1147,19399,24630,10.754429,,366.4118489,
1392,2012-10-26 00:00:00+00:00,23880500000000.0,37529,952944,342374,203188,146665,84235,10200,87,1149,18326,23398,10.17753182,,64.46853698,
1393,2012-10-27 00:00:00+00:00,23730000000000.0,29468,953047,342236,203690,147127,84530,10214,87,1151,14033,18123,10.32182786,,251.6806005,
1394,2012-10-28 00:00:00+00:00,24969300000000.0,27405,954258,342671,204640,147706,84821,10185,86,1150,13149,15779,10.68099,,50.91570041,
1395,2012-10-29 00:00:00+00:00,22532300000000.0,35431,948543,342980,205221,148253,85211,10176,85,1150,13917,24651,10.59333,,98.52242009,
1396,2012-10-30 00:00:00+00:00,23318400000000.0,33919,950782,343257,205200,148278,85096,10149,87,1148,18747,21949,10.846225,,65.60880302,
1397,2012-10-31 00:00:00+00:00,20604600000000.0,32591,953163,343478,205444,148577,85296,10094,88,1152,17602,21057,11.03884571,,49.60267689,
1398,2012-11-01 00:00:00+00:00,21529600000000.0,31492,953563,343897,205781,148848,85512,10066,89,1169,15583,19858,10.5889447,,24.008298,
1399,2012-11-02 00:00:00+00:00,22657700000000.0,32898,956302,344774,206662,149573,85865,10066,87,1165,17289,19220,10.4156613,,213.6314543,
1400,2012-11-03 00:00:00+00:00,22780800000000.0,32479,960183,345431,207181,149883,85968,10019,88,1162,17435,17813,10.6425,,86.5006299,
1401,2012-11-04 00:00:00+00:00,24262100000000.0,30435,960928,346147,207778,150303,86133,9980,87,1161,15057,19035,10.82333667,,23.35601654,
1402,2012-11-05 00:00:00+00:00,24192500000000.0,37350,962229,346754,208300,150813,86538,9941,88,1159,18169,23105,10.70515286,,704.5295545,
1403,2012-11-06 00:00:00+00:00,20287700000000.0,40901,964470,346336,208568,150984,86622,9947,89,1160,20397,25889,10.831799,,37.83394009,
1404,2012-11-07 00:00:00+00:00,24751000000000.0,43234,967136,344817,208795,151213,86676,10009,89,1163,22535,28845,10.87552333,,441.1306103,
1405,2012-11-08 00:00:00+00:00,25207100000000.0,37417,969007,345453,209304,151533,86843,10017,89,1164,18821,22626,10.85576778,,453.9985826,
1406,2012-11-09 00:00:00+00:00,22763900000000.0,36670,970810,345684,209429,151554,86769,10000,89,1166,18427,21877,10.81526316,,154.191744,
1407,2012-11-10 00:00:00+00:00,22886600000000.0,34486,969511,346699,210181,152031,86989,10013,89,1168,16234,23445,10.875084,,2.26102238,
1408,2012-11-11 00:00:00+00:00,22208000000000.0,29909,972989,347705,211210,152441,87123,10021,89,1170,14787,15749,10.53394,,20.46019991,
1409,2012-11-12 00:00:00+00:00,21134600000000.0,31306,974911,347420,211997,152994,87374,10014,90,1172,16349,19028,10.9172,,21.02200648,
1410,2012-11-13 00:00:00+00:00,22885000000000.0,32445,978360,348226,212656,153414,87412,10020,91,1171,17430,20094,10.88167059,,33.11242935,
1411,2012-11-14 00:00:00+00:00,23033000000000.0,37514,981707,349209,213425,153936,87581,10039,90,1168,20536,22979,10.94934,,4.93106191,
1412,2012-11-15 00:00:00+00:00,22533100000000.0,46043,984313,349401,213340,153760,87485,10062,88,1171,25811,29793,11.12075038,,220.2295605,
1413,2012-11-16 00:00:00+00:00,22832800000000.0,48044,983610,348902,212801,153313,87406,10127,87,1173,26546,33396,11.744632,,760.4641061,
1414,2012-11-17 00:00:00+00:00,22519400000000.0,52656,993405,349767,213366,153642,87534,10129,87,1170,29173,25379,11.788837,,12.47660629,
1415,2012-11-18 00:00:00+00:00,23616600000000.0,42685,995843,350283,214047,154043,87679,10163,87,1164,24442,27414,11.60669182,,177.5465766,
1416,2012-11-19 00:00:00+00:00,23928300000000.0,41943,998317,351129,214624,154532,87986,10159,87,1162,23452,27297,11.76062,,229.2161721,
1417,2012-11-20 00:00:00+00:00,22073000000000.0,43647,1000855,351770,215228,155180,88383,10185,87,1166,24804,28665,11.66508,,18.50576782,
1418,2012-11-21 00:00:00+00:00,24887700000000.0,43864,1000530,351613,215049,154982,88085,10150,87,1166,24033,30482,11.69798267,,41.09456313,
1419,2012-11-22 00:00:00+00:00,22922300000000.0,41087,1003993,352335,215460,155140,88092,10116,87,1165,22543,25030,12.32543923,,129.1838645,
1420,2012-11-23 00:00:00+00:00,26473700000000.0,34869,1005113,352422,215366,155465,88279,10134,87,1166,17214,20936,12.33623154,,191.1689335,
1421,2012-11-24 00:00:00+00:00,24688200000000.0,36768,1006579,353201,215880,155809,88445,10158,87,1168,18441,22071,12.370765,,137.6865578,
1422,2012-11-25 00:00:00+00:00,23760900000000.0,35997,1008957,354210,216157,155829,88400,10170,87,1177,18293,22238,12.50539,,8.86671925,
1423,2012-11-26 00:00:00+00:00,25484200000000.0,41043,1012468,356430,218500,157626,89603,10197,86,1180,21164,24161,12.221585,,266.5375561,
1424,2012-11-27 00:00:00+00:00,24527700000000.0,38330,1013614,356612,217823,156926,88922,10145,87,1182,19227,23774,12.1873,,169.9403778,
1425,2012-11-28 00:00:00+00:00,28263500000000.0,43608,1014890,358022,218412,157157,88922,10171,87,1181,21790,27749,12.29601583,,25.62437243,
1426,2012-11-29 00:00:00+00:00,27054000000000.0,41690,1015333,356823,218398,157308,88955,10225,87,1177,20997,27028,12.45,,118.1199483,
1427,2012-11-30 00:00:00+00:00,21284600000000.0,36891,1018186,357483,218108,157023,88773,10248,86,1178,18936,22580,12.55498,,390.7773884,
1428,2012-12-01 00:00:00+00:00,26213000000000.0,34392,1020542,357604,217700,156612,88544,10293,87,1180,17749,22498,12.5789303,,10.39897231,
1429,2012-12-02 00:00:00+00:00,23305500000000.0,27546,1021204,358528,217979,156750,88554,10297,87,1176,12937,16705,12.4360175,,28.49004139,
1430,2012-12-03 00:00:00+00:00,24589600000000.0,29928,1022296,358442,217406,156284,88143,10290,86,1179,14392,18495,12.65431084,,37.32027109,
1431,2012-12-04 00:00:00+00:00,18836500000000.0,42093,1020080,358302,217709,156607,88285,10343,84,1198,20431,28705,13.41,,229.5199133,
1432,2012-12-05 00:00:00+00:00,19331200000000.0,44265,1021247,357871,217803,156835,88402,10365,85,1199,22786,27525,13.20133667,,1215.427113,
1433,2012-12-06 00:00:00+00:00,22333300000000.0,40947,1023686,358407,217870,156871,88324,10382,84,1202,22208,25066,13.35756001,,129.6368054,
1434,2012-12-07 00:00:00+00:00,21690200000000.0,40671,1024792,358579,217526,156360,87997,10426,84,1207,21428,25935,13.45586444,,1437.745383,
1435,2012-12-08 00:00:00+00:00,22438400000000.0,38064,1028304,359138,217715,156448,87975,10455,84,1206,21239,23420,13.5414715,,14.0036701,
1436,2012-12-09 00:00:00+00:00,21449200000000.0,38608,1028126,359340,217572,156162,87784,10519,84,1212,20447,26290,13.34824571,,48.17676098,
1437,2012-12-10 00:00:00+00:00,23366800000000.0,35642,1027666,359988,217831,156449,88007,10549,84,1206,17068,23262,13.46110385,,71.68681501,
1438,2012-12-11 00:00:00+00:00,23542900000000.0,36780,1029145,360652,218186,156598,88042,10606,84,1212,20375,24899,13.60531759,,189.1998387,
1439,2012-12-12 00:00:00+00:00,21456400000000.0,42399,1028718,360588,218100,156281,87632,10604,84,1221,22164,29358,13.64690821,,170.5057114,
1440,2012-12-13 00:00:00+00:00,20811500000000.0,45850,1030328,357926,217156,155155,87070,10678,82,1217,25807,31351,13.72851105,5.1e-05,102.2605161,
1441,2012-12-14 00:00:00+00:00,17731400000000.0,41453,1032781,358452,217344,155222,87217,10674,81,1217,23215,27286,13.6045425,0.0,156.5255651,
1442,2012-12-15 00:00:00+00:00,19359200000000.0,34372,1035374,358627,217180,154752,86828,10710,81,1217,19291,22268,13.51053905,0.0,19.89454079,
1443,2012-12-16 00:00:00+00:00,18558700000000.0,35514,1038022,359234,217574,154782,86822,10746,81,1222,19794,23806,13.39552857,0.0,18.82884508,
1444,2012-12-17 00:00:00+00:00,22073300000000.0,40773,1041733,359741,218071,155177,86963,10805,82,1230,23932,27627,13.23335,0.0,482.8508193,
1445,2012-12-18 00:00:00+00:00,20817300000000.0,47848,1046758,360575,218275,155133,86817,10806,85,1245,29116,31941,13.25036589,0.0,1195.619747,
1446,2012-12-19 00:00:00+00:00,23521700000000.0,43487,1049144,360855,218177,154964,86612,10789,86,1250,24501,28581,13.53031333,0.0,1426.650734,
1447,2012-12-20 00:00:00+00:00,17816800000000.0,39263,1052181,361682,218212,155249,86732,10805,86,1254,21263,25911,13.555235,0.0,293.1260104,
1448,2012-12-21 00:00:00+00:00,20886000000000.0,46086,1054934,362042,218530,155362,86814,10824,86,1260,26163,31129,13.323996,0.0,341.3149061,
1449,2012-12-22 00:00:00+00:00,25363600000000.0,55026,1063147,362999,219124,155481,86784,10864,87,1258,35525,32985,13.40247333,0.0,127.4264547,
1450,2012-12-23 00:00:00+00:00,20671500000000.0,39677,1064763,362859,218769,154954,86355,10907,87,1256,20700,26182,13.335932,0.0,84.82418565,
1451,2012-12-24 00:00:00+00:00,21332800000000.0,39787,1066973,362693,219107,155084,86311,10931,86,1267,20307,26273,13.1285,0.0,134.0593325,
1452,2012-12-25 00:00:00+00:00,20513400000000.0,30042,1070298,363522,219598,155332,86286,10968,85,1262,16752,17740,13.37277,0.0,32.37247924,
1453,2012-12-26 00:00:00+00:00,24199800000000.0,37901,1064645,363093,219335,155244,86138,10925,85,1258,16503,26960,13.456875,0.0,247.1598719,
1454,2012-12-27 00:00:00+00:00,22557400000000.0,36205,1065521,363789,219853,155671,86393,10958,85,1255,18814,24736,13.34292455,0.0,97.84952304,
1455,2012-12-28 00:00:00+00:00,24271000000000.0,42099,1068592,364018,219982,155568,86156,10990,85,1257,23588,26841,13.42032857,0.0,279.0973064,
1456,2012-12-29 00:00:00+00:00,20946700000000.0,39741,1067817,364749,220360,155592,86026,11023,86,1263,19966,26467,13.34399,0.0,34.9062139,
1457,2012-12-30 00:00:00+00:00,24269700000000.0,45548,1076774,365278,220672,155546,85972,11022,87,1260,27944,29315,13.45713,0.0,47.70991267,
1458,2012-12-31 00:00:00+00:00,23122000000000.0,34520,1080324,365808,221404,155993,86172,11065,88,1259,18751,20255,13.512005,0.0,387.1696014,
1459,2013-01-01 00:00:00+00:00,23510000000000.0,37576,1082974,366701,222065,156337,86298,11066,89,1256,20051,22083,13.22,0.0,135.3582441,
1460,2013-01-02 00:00:00+00:00,22457600000000.0,42904,1087026,367249,222412,156611,86425,11024,89,1258,24208,25565,13.034,0.0,98.41356376,
1461,2013-01-03 00:00:00+00:00,23700100000000.0,51040,1093818,367805,222801,156731,86486,11055,89,1256,30278,30620,13.19,0.0,913.9821942,
1462,2013-01-04 00:00:00+00:00,22170700000000.0,47120,1098477,367854,222743,156603,86309,11098,89,1254,25733,29575,13.174,0.0,722.4830856,
1463,2013-01-05 00:00:00+00:00,20606400000000.0,53310,1104763,368776,222701,156384,85970,11147,89,1259,27474,30071,13.15,0.0,89.1249146,
1464,2013-01-06 00:00:00+00:00,21525000000000.0,41980,1107709,369530,222906,156257,85971,11144,89,1257,20780,24788,13.15,0.0,3.34369501,
1465,2013-01-07 00:00:00+00:00,24603100000000.0,53638,1108809,370342,223440,156629,86250,11165,88,1255,24560,32370,13.2,0.0,10.74718919,
1466,2013-01-08 00:00:00+00:00,20436700000000.0,55819,1111704,370615,223144,157029,86500,11240,88,1263,25724,36007,13.5,0.0,7.91633849,
1467,2013-01-09 00:00:00+00:00,20695900000000.0,55904,1115500,371258,223855,157582,86746,11262,87,1254,27603,36348,13.58,0.0,20.8179757,
1468,2013-01-10 00:00:00+00:00,23636600000000.0,60972,1115966,372359,224382,157887,86840,11268,87,1256,30594,40161,14.0,0.0,12.78599684,
1469,2013-01-11 00:00:00+00:00,18544500000000.0,60818,1120864,373234,224689,158085,86881,11276,88,1257,33789,39566,14.0,0.0,319.065744,
1470,2013-01-12 00:00:00+00:00,19435900000000.0,50555,1122903,373379,224647,157839,86716,11294,88,1260,24974,32496,13.89,0.0,501.4564787,
1471,2013-01-13 00:00:00+00:00,21495200000000.0,55319,1124403,373984,224979,157918,86603,11356,89,1252,28082,37513,13.64,0.0,97.02524705,
1472,2013-01-14 00:00:00+00:00,24892400000000.0,43991,1125096,374395,225358,158232,86817,11323,88,1257,23707,31275,14.046,0.0,49.29282159,
1473,2013-01-15 00:00:00+00:00,19375000000000.0,57365,1131697,374903,225778,158470,86968,11331,88,1268,29836,35429,14.214,0.0,810.2364284,
1474,2013-01-16 00:00:00+00:00,21171800000000.0,58213,1136119,375505,226293,158857,87251,11321,88,1270,32887,38382,14.53,0.0,263.1517672,
1475,2013-01-17 00:00:00+00:00,17835900000000.0,58741,1136697,374456,225011,157394,85639,11334,88,1278,30657,39945,15.34,0.0,381.173059,
1476,2013-01-18 00:00:00+00:00,19370100000000.0,57028,1139479,374683,225164,157361,85506,11343,88,1280,31070,37438,15.566,0.0,322.7730962,
1477,2013-01-19 00:00:00+00:00,24570500000000.0,49029,1143211,374915,225428,157505,85597,11352,88,1276,26236,30303,15.38,0.0,43.4143565,
1478,2013-01-20 00:00:00+00:00,20274100000000.0,45889,1146987,375355,225688,157439,85438,11372,87,1279,25003,28171,15.5,0.0,93.89989908,
1479,2013-01-21 00:00:00+00:00,20861100000000.0,45748,1146372,375160,225562,157261,85265,11409,87,1274,23035,30753,16.588,0.0,100.5506848,
1480,2013-01-22 00:00:00+00:00,23194300000000.0,53219,1145994,375314,225796,157251,85189,11402,88,1276,27167,36047,17.35,0.0,399.1406167,
1481,2013-01-23 00:00:00+00:00,19880800000000.0,47082,1147491,375472,225380,157258,85365,11356,89,1283,25607,33151,17.5,0.0,872.7957783,
1482,2013-01-24 00:00:00+00:00,22824900000000.0,60473,1141569,375058,225766,157413,85382,11382,87,1296,28654,43579,17.29,0.0,170.9674317,
1483,2013-01-25 00:00:00+00:00,19709100000000.0,49483,1145622,375009,225588,157139,85013,11363,87,1296,28791,33626,17.49,0.0,92.36403061,
1484,2013-01-26 00:00:00+00:00,23274100000000.0,54329,1147373,373112,223854,155351,84793,11340,89,1291,31464,36850,17.41140577,0.0,81.99584325,
1485,2013-01-27 00:00:00+00:00,22058900000000.0,49360,1155466,374311,225290,156411,85169,11339,90,1296,29049,32184,17.6,100.0,1039.638986,
1486,2013-01-28 00:00:00+00:00,21304700000000.0,54027,1157148,374783,226355,157588,85690,11313,90,1299,27370,35532,18.67,0.0,37.79793064,
1487,2013-01-29 00:00:00+00:00,23017200000000.0,55358,1156566,376671,228203,159301,86332,11299,89,1308,28677,39020,19.35,0.0,1222.94898,
1488,2013-01-30 00:00:00+00:00,22232700000000.0,44313,1158382,378313,229847,160735,87084,11478,91,1304,23426,29517,19.45,0.0,68.72527107,
1489,2013-01-31 00:00:00+00:00,27291200000000.0,47519,1161470,379128,230627,161057,86946,11476,92,1314,25439,31948,20.46,0.0,136.0479192,
1490,2013-02-01 00:00:00+00:00,21371500000000.0,64171,1166554,377981,230742,160944,86402,11528,91,1329,35168,42244,20.36314252,0.0,468.7254369,
1491,2013-02-02 00:00:00+00:00,22462500000000.0,56418,1172450,376381,229296,159305,85061,11514,89,1331,31395,37609,19.82120978,0.0,293.0087303,
1492,2013-02-03 00:00:00+00:00,27000900000000.0,57165,1176876,374831,227663,157580,84867,11484,89,1338,30138,39203,20.296,0.0,462.899797,
1493,2013-02-04 00:00:00+00:00,24269700000000.0,57162,1180099,375374,227619,157550,84948,11512,89,1339,29478,38934,20.3,0.0,13.58589045,
1494,2013-02-05 00:00:00+00:00,25248200000000.0,59718,1183321,374240,226926,156745,84896,11508,88,1339,32874,38865,20.512,0.0,437.3501506,
1495,2013-02-06 00:00:00+00:00,23608100000000.0,53365,1188163,374707,226974,156698,84814,11473,88,1350,28743,34000,20.91,0.0,74.13330678,
1496,2013-02-07 00:00:00+00:00,24889700000000.0,58185,1192205,375490,227572,157104,84898,11469,88,1349,31723,38195,21.71,0.0,665.7983941,
1497,2013-02-08 00:00:00+00:00,24302400000000.0,59968,1193615,376442,228203,157628,84944,11440,89,1356,32780,40791,22.40097068,0.0,161.6992873,
1498,2013-02-09 00:00:00+00:00,23040900000000.0,56105,1196260,376424,228008,157134,84848,11442,89,1350,29779,37611,23.13356551,0.0,628.7499486,
1499,2013-02-10 00:00:00+00:00,25656700000000.0,57298,1200056,376989,228545,157342,84913,11450,90,1345,33598,39176,23.66,0.0,508.0471108,
1500,2013-02-11 00:00:00+00:00,25543700000000.0,52067,1199625,377553,228841,157520,84900,11449,90,1347,28280,37358,23.94,0.0,512.6922157,
1501,2013-02-12 00:00:00+00:00,22419800000000.0,51739,1201580,378534,229236,157813,85092,11473,90,1337,29149,36734,25.466,0.0,442.2810052,
1502,2013-02-13 00:00:00+00:00,27665600000000.0,52955,1201383,378684,229421,157842,84959,11497,92,1346,28442,38447,25.09,0.0,219.006726,
1503,2013-02-14 00:00:00+00:00,24121300000000.0,51234,1201067,379526,230151,158563,85217,11474,92,1354,26909,35779,27.4,0.0,2228.946835,
1504,2013-02-15 00:00:00+00:00,29166500000000.0,49827,1202771,378426,229759,157908,85156,11496,91,1350,27004,34442,27.0,0.0,147.9225588,
1505,2013-02-16 00:00:00+00:00,30299600000000.0,46889,1205661,378923,229888,158042,85220,11497,91,1351,23731,29157,27.5,0.0,428.1736513,
1506,2013-02-17 00:00:00+00:00,30640000000000.0,45234,1208677,379357,230022,157935,85235,11509,90,1360,24457,29541,26.98,2.0,48.55530729,
1507,2013-02-18 00:00:00+00:00,28293200000000.0,46989,1212981,380456,230542,158186,85289,11495,90,1357,25906,30943,26.92,0.0,109.8692686,
1508,2013-02-19 00:00:00+00:00,28636000000000.0,49143,1216613,381142,231153,158599,85376,11433,90,1357,26457,32994,29.39,0.0,665.6445988,
1509,2013-02-20 00:00:00+00:00,35039100000000.0,50750,1218672,382092,231761,159044,85310,11376,91,1368,27099,34156,30.032,0.0,60.77903188,
1510,2013-02-21 00:00:00+00:00,31611600000000.0,50373,1222454,382528,231705,158601,85149,11373,91,1380,28825,33989,30.0,0.0,715.2266897,
1511,2013-02-22 00:00:00+00:00,30538500000000.0,54225,1226747,382761,231883,158648,85190,11264,92,1374,31317,37554,30.4,0.0,542.5936176,
1512,2013-02-23 00:00:00+00:00,29311900000000.0,51150,1231485,383273,232283,158785,85293,11279,92,1376,29790,35307,29.54,2.0,503.3458157,
1513,2013-02-24 00:00:00+00:00,28081800000000.0,51984,1237585,384261,232771,158990,85309,11276,92,1379,29512,36317,29.78,0.0,297.3978567,
1514,2013-02-25 00:00:00+00:00,37357900000000.0,56277,1241028,384502,232793,158972,85110,11282,93,1389,28991,38681,30.43,0.0,290.8736978,
1515,2013-02-26 00:00:00+00:00,29321800000000.0,58590,1245348,385425,233472,159344,85273,11296,93,1383,31459,40691,31.1,0.0,575.4940339,
1516,2013-02-27 00:00:00+00:00,34814100000000.0,54764,1248407,386699,234504,160181,85365,11332,93,1380,27578,36127,31.39377,0.0,711.2565063,
1517,2013-02-28 00:00:00+00:00,30494300000000.0,59770,1251856,388401,236227,161633,85708,11388,94,1363,30712,39327,33.49101492,0.0,322.1860137,
1518,2013-03-01 00:00:00+00:00,28813000000000.0,62810,1256759,389370,236585,161516,85721,11402,95,1364,34534,42954,34.552,0.0,204.5193336,
1519,2013-03-02 00:00:00+00:00,31942800000000.0,48976,1259357,389028,236043,160707,85835,11423,96,1366,24462,32155,34.16,0.0,45.07689403,
1520,2013-03-03 00:00:00+00:00,34009400000000.0,45983,1261556,389917,236791,161228,85888,11431,96,1362,22953,30410,34.33,1.0,507.8465552,
1521,2013-03-04 00:00:00+00:00,37920600000000.0,53458,1263786,390373,237076,161333,85836,11442,96,1362,27131,35795,36.54815872,0.0,231.674089,
1522,2013-03-05 00:00:00+00:00,30147300000000.0,57179,1268632,392185,238548,162446,85989,11472,95,1364,30863,37233,40.95,0.0,733.134565,
1523,2013-03-06 00:00:00+00:00,33426200000000.0,68824,1272650,393291,239351,162971,86309,11508,94,1354,35602,44894,42.42508686,0.0,438.4156153,
1524,2013-03-07 00:00:00+00:00,34583200000000.0,66119,1274365,393595,239770,163286,86430,11491,96,1338,33871,44373,41.68043693,0.0,452.1155943,
1525,2013-03-08 00:00:00+00:00,34844600000000.0,56472,1277186,394815,240522,163798,86387,11484,96,1332,30669,36521,43.76,0.0,1525.585413,
1526,2013-03-09 00:00:00+00:00,36440400000000.0,53963,1278877,396116,241378,164068,86381,11479,96,1328,26800,34210,46.0,0.0,295.661064,
1527,2013-03-10 00:00:00+00:00,38900600000000.0,56699,1283998,396938,241881,164226,86528,11517,95,1336,30299,35097,45.29,0.0,695.8315137,
1528,2013-03-11 00:00:00+00:00,35869800000000.0,53259,1284057,398323,242820,164691,86762,11523,95,1337,25876,34577,48.25,29.98448532,1313.694968,
1529,2013-03-12 00:00:00+00:00,28867000000000.0,59584,1282856,398024,242270,164351,86588,11576,96,1331,29968,40697,44.84,0.0,669.9352962,
1530,2013-03-13 00:00:00+00:00,33660200000000.0,62958,1285032,399682,243606,165298,86902,11525,97,1332,32826,40772,46.99,0.0,232.1769182,
1531,2013-03-14 00:00:00+00:00,41459800000000.0,60824,1285415,400808,244456,165738,86937,11517,98,1334,30939,40789,46.95,0.0,220.3473702,
1532,2013-03-15 00:00:00+00:00,40801700000000.0,63236,1289210,402808,246218,167030,87194,11460,96,1338,35124,41616,47.056,0.0,361.9869254,
1533,2013-03-16 00:00:00+00:00,42054800000000.0,50667,1292950,404272,247253,167507,87152,11499,97,1339,23861,29081,46.7350955,0.0,76.06709179,
1534,2013-03-17 00:00:00+00:00,50168100000000.0,51567,1298129,404964,247647,167612,87174,11526,97,1338,25441,28449,47.08816512,0.0,165.4833485,
1535,2013-03-18 00:00:00+00:00,45261900000000.0,58484,1302275,407028,249563,169099,87323,11499,99,1330,30247,35070,50.43249244,0.0,150.5102853,
1536,2013-03-19 00:00:00+00:00,41100900000000.0,68502,1304469,408110,251138,170260,87479,11472,100,1337,34804,42614,59.41,0.0,281.4123387,
1537,2013-03-20 00:00:00+00:00,50729500000000.0,62525,1309136,409648,252308,170743,87705,11512,98,1339,31344,37313,64.45797156,0.0,1181.484323,
1538,2013-03-21 00:00:00+00:00,52541700000000.0,69452,1309089,411592,253609,171404,87763,11533,97,1333,33248,44560,72.23,0.0,285.7641375,
1539,2013-03-22 00:00:00+00:00,54151700000000.0,74782,1311947,413340,254807,171749,88154,11529,96,1336,38468,48387,69.9,16.0094,485.2412924,
1540,2013-03-23 00:00:00+00:00,51874300000000.0,66611,1311025,411961,252932,170535,88276,11541,96,1335,31307,43127,63.9,0.1,1138.69549,
1541,2013-03-24 00:00:00+00:00,52939900000000.0,68953,1316413,413961,254315,171104,88392,11519,96,1333,39854,44335,70.388,0.0,8233.045013,
1542,2013-03-25 00:00:00+00:00,47255700000000.0,65856,1321228,416167,255709,171899,88420,11448,97,1333,33371,40365,75.11,0.0,4068.349553,
1543,2013-03-26 00:00:00+00:00,50095300000000.0,72909,1324924,417715,256642,172193,88398,11446,97,1328,35799,44485,79.81,0.0,8077.013808,
1544,2013-03-27 00:00:00+00:00,43634300000000.0,72423,1330785,420553,258369,173063,88465,11412,98,1328,37344,43734,89.3,5.0045313,6017.566344,
1545,2013-03-28 00:00:00+00:00,60662500000000.0,94189,1324349,420679,258561,173083,88611,11459,98,1335,41422,61939,88.97653197,0.0,1235.059314,
1546,2013-03-29 00:00:00+00:00,57620000000000.0,82948,1328995,421381,258864,172920,88544,11472,98,1330,45688,53513,90.0,30.88,624.3527782,
1547,2013-03-30 00:00:00+00:00,57881400000000.0,77727,1334630,423243,259669,173288,88600,11519,97,1328,39839,49067,92.25218758,0.0,169.9641649,
1548,2013-03-31 00:00:00+00:00,55494600000000.0,64028,1339219,423766,257415,173507,88672,11489,97,1336,29603,39218,96.14914591,1.2999072,130.0914751,
1549,2013-04-01 00:00:00+00:00,66424300000000.0,75616,1340995,424333,257415,173978,88666,11470,94,1342,37290,47829,104.706,0.0,153.8796848,
1550,2013-04-02 00:00:00+00:00,58894400000000.0,91653,1344830,425561,258998,174841,88797,11450,95,1349,48201,59171,115.8031816,0.0,361.3654167,
1551,2013-04-03 00:00:00+00:00,57889900000000.0,106993,1352161,427647,260267,175297,89063,11456,96,1364,53962,63467,132.545678,510.0,541.2549245,
1552,2013-04-04 00:00:00+00:00,50937800000000.0,108574,1356188,427474,261076,176046,89321,11466,96,1359,56432,67845,134.940325,2.0,189.5623248,
1553,2013-04-05 00:00:00+00:00,54164700000000.0,99650,1364879,431633,264212,177683,89547,11453,95,1365,56052,61764,141.7894164,1.05819231,1320.698089,
1554,2013-04-06 00:00:00+00:00,62527900000000.0,78368,1369396,432882,264415,177657,89612,11468,95,1368,41149,48286,141.0,0.0,79.85120683,
1555,2013-04-07 00:00:00+00:00,61800800000000.0,76855,1374785,434922,265815,178252,89747,11456,95,1372,39923,47330,164.969125,0.0,509.203715,
1556,2013-04-08 00:00:00+00:00,59246700000000.0,111694,1391064,439398,269060,180148,90069,11482,97,1359,59216,58954,185.2172371,2.55,22.57379962,
1557,2013-04-09 00:00:00+00:00,66993900000000.0,111535,1399835,443834,272172,182297,90792,11483,98,1357,61023,69158,229.4723526,921.8593578,363.9768127,
1558,2013-04-10 00:00:00+00:00,72866000000000.0,132851,1413274,448211,275368,185036,91654,11475,98,1358,73729,79367,160.0826217,420.6089823,591.6662201,
1559,2013-04-11 00:00:00+00:00,59519600000000.0,124091,1419797,448886,274839,184530,91329,11351,97,1354,61521,76356,81.20332013,62.20176122,1241.493571,
